,Name,Sex,Event,Equipment,Age,AgeClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Wilks,McCulloch,Glossbrenner,IPFPoints,Tested,Country,Federation,Date,MeetCountry,MeetState,MeetName
1260108,Vadim Koverznev,M,B,Raw,48.0,45-49,Amateur Masters 45-49,73.7,75,,,,,,95.0,100.0,-105.0,,100.0,,,,,,100.0,2,72.14,79.14,69.81,443.53,,Ukraine,WPAU,2018-03-16,Ukraine,,Ukraine Open Championships
1044103,Magnus Carlsson,M,B,Single-ply,28.5,24-34,Open,59.0,60,,,,,,,,,,190.0,,,,,,190.0,1,164.57,164.57,160.48,772.47,Yes,Sweden,IPF,1996-12-01,Denmark,,World Bench Press Championships
684022,Tina Dang,F,BD,Raw,25.5,24-34,FR-O,54.2,56,,,,,,,,,,52.5,,,,,102.5,155.0,1,187.1,187.1,165.63,,Yes,,USAPL,2014-09-20,USA,TX,IRON WARS
1203329,Vadim Pavlyuk,M,B,Multi-ply,40.0,40-44,Masters 40-44,109.7,110,,,,,,200.0,-210.0,-210.0,,200.0,,,,,,200.0,2,117.8,117.8,112.85,523.0,,Russia,WPC,2006-08-16,Russia,,European Cup
741147,Matthew Treherne,M,SBD,Raw,26.0,24-34,MR-O,92.2,93,250.0,265.0,272.5,,272.5,155.0,-160.0,160.0,,160.0,272.5,287.5,-295.0,,287.5,720.0,2,454.17,454.17,437.43,683.98,Yes,,USAPL,2015-12-12,USA,GA,Georgia & Southern States
583860,Tomas Sørensen,M,B,Raw,,,Teen 14-18,58.7,59,,,,,,35.0,40.0,45.0,,45.0,,,,,,45.0,1,39.16,39.16,38.2,240.01,Yes,,NSF,2013-12-03,Norway,,Klubbstevne benkpress/styrkeløftklubb
941725,Jose Egües,M,SBD,Wraps,31.0,24-34,Open,82.5,82.5,-300.0,300.0,-325.5,,300.0,150.0,-160.0,160.0,,160.0,250.0,270.0,-277.5,,270.0,730.0,1,489.03,489.03,472.11,747.14,,Argentina,AAP,2016-08-12,Argentina,,Campeonato Argentino
82485,Vince Garramone,M,SBD,Single-ply,,,Open,60.0,60,,,,,192.5,,,,,92.5,,,,,177.5,462.5,6,394.45,394.45,384.35,498.31,Yes,,ADFPA,1989-04-01,USA,IL,Collegiate Nationals
983668,Jan Majerský,M,SBD,Raw,15.5,16-17,Open,59.42,66,,,,,145.0,,,,,100.0,,,,,175.0,420.0,1,361.41,408.4,352.31,512.54,Yes,Czechia,CSST,2017-09-16,Czechia,,Mistrovství Západních Čech v Klasickém Silovém Trojboji Mužů a Žen
783069,Jens Schlieter,M,B,Single-ply,33.5,24-34,Open,74.2,75,,,,,,185.0,-190.0,-190.0,,185.0,,,,,,185.0,5,132.82,132.82,128.51,625.85,Yes,Germany,EPF,2001-08-10,Latvia,,European Bench Press Championships
296736,Marko Milosavljevic,M,SBD,Single-ply,,,Boys,99.52,99.7,,,,,226.8,,,,,138.35,,,,,235.87,601.01,2,366.48,366.48,352.26,460.08,Yes,,THSPA,2018-02-24,USA,TX,Navasota Boys Invitational
1359678,Mike Bedry,M,D,Raw,,20-23,MJR,88.9,90,,,,,,,,,,,188.24,201.85,210.92,,210.92,210.92,1,135.51,135.51,130.62,476.17,,,UPA,2017-02-18,USA,NY,Gaglione Strength Deadlifting Meet
879150,Russell Kitani,M,B,Single-ply,,,Submasters 35-39,110.0,110,,,,,,,,,,229.97,,,,,,229.97,1,135.34,135.34,129.64,578.43,,USA,USPF,2001-10-06,USA,CA,Central California Powerlifting/Benchpress and Deadlift Championship
3280,Linda Devonshire,F,SBD,Wraps,44.0,40-44,F-OR,67.3,67.5,117.5,125.0,130.0,,130.0,57.5,65.0,-67.5,,65.0,135.0,142.5,-150.0,,142.5,337.5,1,345.19,360.04,304.53,566.3,,Australia,GPC-AUS,2017-03-05,Australia,QLD,Mackay Qualifier
1144558,Paige Kruciak,F,SBD,Single-ply,,,Girls,73.75,75,,,,,156.49,,,,,88.45,,,,,142.88,387.82,2,372.63,372.63,327.98,501.75,Yes,,THSWPA,2015-01-13,USA,TX,Poteet Powerlifting Meet
1267987,Vyacheslav Zdorovenko,M,BD,Raw,29.5,24-34,Pro Open,89.4,90,,,,,,147.5,152.5,155.0,,155.0,245.0,255.0,,,255.0,410.0,2,262.64,262.64,253.14,,,Ukraine,WPA,2013-12-12,Ukraine,,World Cup
937689,James Bourgault,M,S,Multi-ply,55.0,55-59,Masters 55-59,122.47,125,,,,,272.16,,,,,,,,,,,272.16,1,155.76,190.8,148.51,493.17,,,SPF,2017-03-19,USA,RI,New England Multi Ply Open
252119,Austin Naiser,M,SBD,Single-ply,,,Boys,84.64,89.8,,,,,190.51,,,,,133.81,,,,,195.04,519.36,1,342.74,342.74,330.72,442.24,Yes,,THSPA,2016-02-18,USA,TX,GISD Mini Meet Boys 2
594095,Krystine Hughes,F,SBD,Wraps,,,wmp,55.7,56,,,,,105.0,,,,,80.0,,,,,130.0,315.0,2,372.19,372.19,329.26,576.9,Yes,,NASA,2015-02-14,USA,,Natural Nationals
596985,William Tabron,M,SBD,Raw,,,sm1,107.95,110,,,,,217.5,,,,,182.5,,,,,242.5,642.5,1,380.36,380.36,364.62,544.91,Yes,,NASA,2018-10-13,USA,TN,Tennessee Regional
532723,Aaron Hill,M,SBD,Single-ply,17.5,18-19,Boys,106.59,109.7,,,,,235.87,,,,,117.93,,,,,254.01,607.81,7,361.33,383.01,346.54,448.67,Yes,,THSPA,2018-03-03,USA,TX,Region 3 Division 3
283838,Valente Perez,M,SBD,Single-ply,14.5,13-15,Boys,95.44,99.7,,,,,181.44,,,,,95.25,,,,,165.56,442.25,6,274.52,323.93,264.18,360.89,Yes,,THSPA,2015-02-19,USA,TX,Sweetwater Power Classic
1392184,Anthony Berg,M,SBD,Wraps,,20-23,Amateur Juniors 20-23,84.55,90,,,,,170.1,,,,,122.47,,,,,226.8,519.36,1,342.95,342.95,330.93,498.42,Yes,,RPS,2016-05-22,USA,NJ,Jersey Rumble
856316,Mike Nixon,M,SBD,Raw,52.0,50-54,Masters 50-54,87.2,90,,,,195.0,192.5,,,,,132.5,,,,,207.5,532.5,1,345.63,402.66,333.3,502.37,,,USPA,2018-07-14,USA,FL,Pensacola Fitness Summer Showdown
123992,Christer Ellström,M,SBD,Single-ply,40.5,40-44,Masters 1,88.5,90,-240.0,240.0,260.0,,260.0,150.0,157.5,-160.0,,157.5,260.0,-282.5,-282.5,,260.0,677.5,6,436.29,436.29,420.59,545.09,Yes,Sweden,EPF,1992-07-05,Slovakia,,European Masters Powerlifting Championships
848005,Brian Kadien,M,SBD,Wraps,44.0,40-44,Masters 40-44,102.24,110,,,,,222.5,,,,,160.0,,,,,265.0,647.5,1,390.69,407.49,375.22,568.29,,,USPA,2014-08-24,USA,FL,Treasure Coast Classic
1309257,Paul Mitchell,M,SBD,Raw,,,Juniors,74.0,74,,,,,185.0,,,,,110.0,,,,,217.5,512.5,9,368.65,368.65,356.71,540.43,Yes,,CPU,2015-04-06,Canada,NL,Canadian Championship
963371,Veronika Kudisova,F,SBD,Single-ply,39.0,35-39,Open,54.9,56,,,,,105.0,,,,,50.0,,,,,115.0,270.0,6,322.66,322.66,285.53,423.9,Yes,,FPR,2009-01-15,Russia,,Moscow Powerlifting Championships
932221,Joseph Whittaker,M,B,Raw,30.0,24-34,Open,,120+,,,,,,,,,,217.5,,,,,,217.5,1,,,,,Yes,New Zealand,NZPF,2016-06-18,New Zealand,NTL,North Island Powerlifting Championships
980115,Martin Turek,M,SBD,Single-ply,39.5,35-39,Masters 1,82.4,83,,,,,245.0,,,,,190.0,,,,,240.0,675.0,1,452.52,452.52,436.87,565.92,Yes,Czechia,CSST,2012-04-28,Czechia,,Mistrovství ČR v Silovém Trojboji Masters
839120,Adam Burton,M,SBD,Raw,27.0,24-34,Open,108.4,110,,,,,245.0,,,,,155.0,,,,,300.0,700.0,2,413.84,413.84,396.65,599.77,,,USPA,2017-12-03,USA,KS,Driven Fitness Center Powerlifting Championships
210126,Benjamin Ross,M,SBD,Raw,19.5,20-23,Open,92.9,94,140.0,150.0,-156.0,,150.0,95.0,103.0,-110.0,,103.0,168.0,183.0,-200.0,,183.0,436.0,3,274.03,282.25,263.88,378.78,Yes,,PA,2019-03-16,Australia,ACT,TSS Open
750480,Shane Kierstyn,M,SBD,Single-ply,17.5,18-19,M-T2,88.0,93,227.5,235.0,240.0,,240.0,157.5,-165.0,-165.0,,157.5,262.5,272.5,285.0,,285.0,682.5,1,440.83,467.28,425.02,550.43,Yes,,USAPL,2019-03-02,USA,WI,WHSPA State Championship
16279,Helena Schlosser,F,SBD,Single-ply,24.0,24-34,Open,55.85,57,-140.0,-140.0,140.0,,140.0,87.5,95.0,-97.5,,95.0,135.0,142.5,145.0,,145.0,380.0,2,448.05,448.05,396.34,550.64,Yes,Germany,BVDK,2012-10-13,Germany,,DM KDK Aktive
520641,Erik Varela,M,SBD,Single-ply,,,Boys,97.34,99.7,,,,,,,,,,,,,,,,,DQ,,,,,Yes,,THSPA,2018-02-03,USA,TX,Rice Bulldog Invitational
572862,Emil Gundersen Olsen,M,B,Single-ply,15.5,16-17,Teen 14-18,70.6,75,,,,,,,,,,85.0,,,,,,85.0,2,63.29,71.51,61.31,383.93,Yes,,NSF,2004-10-18,Norway,,Seriestevne
1335291,Stacy Matsuyama-Sekioka,F,B,Single-ply,,,Open,60.0,60,,,,,,,,,,80.0,,,,,,80.0,2,89.19,89.19,78.8,511.47,Yes,,WABDL,2018-07-01,USA,HI,Sonny's 14th Annual Classic
1238761,Lucas Sawash,M,SBD,Raw,,,Junior Varsity,51.71,51.7,68.04,81.65,95.25,,95.25,54.43,56.7,-63.5,,56.7,90.72,113.4,131.54,,131.54,283.5,3,279.83,279.83,275.03,365.62,,,MHSPLA,2015-03-01,USA,MI,State Championships
882721,Jordain Sanguyo,M,SBD,Raw,24.0,24-34,Open,72.6,75,,,,,185.0,,,,,105.0,,,,,227.5,517.5,2,377.39,377.39,365.33,554.45,,,USPA,2016-10-01,USA,FL,The Bar Open Powerlifting Championships
90899,Robbie Scott,M,SBD,Single-ply,,,M-E-Open,55.6,56,,,,,72.5,,,,,40.0,,,,,95.0,207.5,2,190.23,190.23,186.1,276.05,Yes,,BAWLA,2005-09-24,Scotland,,Celtic Nations Championships
1399119,Jacqueline Potts,F,SBD,Raw,,,Amateur Open,59.96,60,,,,,97.52,,,,,52.16,,,,,113.4,263.08,2,293.46,293.46,259.29,461.13,Yes,,RPS,2018-02-18,USA,PA,Barno-Newman Classic
924742,Phil Townley Sr,M,SBD,Raw,60.0,60-64,Open,102.4,105,120.0,125.0,130.0,,130.0,75.0,80.0,82.5,,82.5,115.0,125.0,140.0,,140.0,352.5,7,212.56,284.84,204.14,270.5,Yes,New Zealand,NZPF,2011-03-01,New Zealand,WGN,Central Districts Novice 3-Lift Competition
1330384,Russell Combest,M,D,Single-ply,83.0,80-999,Masters 80-84,110.0,110,,,,,,,,,,,,,,,185.0,185.0,1,108.87,238.43,104.29,354.61,Yes,USA,WABDL,2015-06-13,USA,ME,NE National BP & DL
271474,Xavier Lozano,M,SBD,Single-ply,,,Boys,72.21,74.8,,,,,183.7,,,,,108.86,,,,,183.7,476.27,1,348.7,348.7,337.6,451.23,Yes,,THSPA,2018-01-23,USA,TX,Brewer Invitational
1171071,Olivia Foster,F,SBD,Single-ply,,,Girls,55.88,56,,,,,90.72,,,,,40.82,,,,,95.25,226.8,6,267.3,267.3,236.45,370.12,Yes,,THSWPA,2017-01-28,USA,TX,Santo Meet
855189,Robert Taylor,M,B,Raw,19.0,18-19,Juniors 18-19,123.56,125,,,,,,,,,232.5,227.5,,,,,,227.5,1,129.95,135.15,123.85,722.3,,Bulgaria,USPA,2014-10-25,USA,AL,Strong Inc's Battle of the Beasts
631469,Eric Fetzer,M,B,Multi-ply,,,Open,,140+,,,,,,,,,,292.55,,,,,,292.55,1,,,,,,,APF,2007-05-04,USA,ME,National Master/Submaster/Junior Championship
1191587,Olof Wiklund,M,SBD,Single-ply,30.5,24-34,Open,124.8,125,,,,,390.0,,,,,230.0,,,,,355.0,975.0,1,555.78,555.78,529.43,636.21,Yes,Sweden,SSF,2009-02-28,Sweden,,SM Styrkelyft
800277,Vasiliy Romanovskiy,M,B,Raw,32.0,24-34,Pro Open,104.9,110,,,,,,200.0,207.5,-215.0,,207.5,,,,,,207.5,5,124.03,124.03,119.02,724.23,,Belarus,WRPF,2016-05-13,Belarus,,Belarus Championships
383577,Carter Beck,M,SBD,Single-ply,,,Boys,103.42,109.7,,,,,181.44,,,,,92.99,,,,,185.97,460.4,3,276.61,276.61,265.56,358.29,Yes,,THSPA,2013-02-07,USA,TX,Orangefield Meet
888512,David Stensland,M,D,Raw,34.0,24-34,Open,98.8,100,,,,,,,,,,,,,,,287.5,287.5,2,175.83,175.83,169.04,645.05,Yes,USA,IPL,2018-11-08,USA,NV,Drug Tested World Championships
156682,Joshua Dunbar,M,SBD,Wraps,27.0,24-34,MO,82.6,90,170.0,182.5,195.0,,195.0,112.5,120.0,127.5,,127.5,232.5,250.0,267.5,,267.5,590.0,5,394.96,394.96,381.29,587.1,,,GPC-CAN,2016-05-08,Canada,,Canadian Nationals
254031,Modesto Martinez,M,SBD,Single-ply,,,Boys,65.86,67.1,,,,,181.44,,,,,104.33,,,,,183.7,469.47,3,369.27,369.27,358.47,473.14,Yes,,THSPA,2013-01-19,USA,TX,Westside Bar Benders Bash
831084,Shawn Taylor,M,SBD,Raw,25.0,24-34,Open,82.5,82.5,,,,,240.0,,,,,137.5,,,,,272.5,650.0,2,435.44,435.44,420.38,655.97,Yes,,USPA,2018-07-21,USA,CA,Drug Tested San Jose Fit Expo
1278698,Frances Skiftesvik,F,SBD,Single-ply,,,Open,73.6,75,-135.0,-135.0,135.0,,135.0,65.0,-77.5,-77.5,,65.0,160.0,-165.0,-165.0,,160.0,360.0,1,346.35,346.35,304.87,473.81,Yes,,BAWLA,2003-10-10,UK,,Four Nations' Powerlifting Match
521409,Yavin Shankle,M,SBD,Single-ply,,,Boys,136.53,124.7+,,,,,204.12,,,,,122.47,,,,,213.19,539.77,1,302.79,302.79,287.19,360.32,Yes,,THSPA,2017-01-17,USA,TX,Woodville Invitational
268030,Brad Crudup,M,SBD,Single-ply,,,Boys,58.79,59.8,,,,,131.54,,,,,63.5,,,,,149.69,344.73,10,299.59,299.59,292.2,394.63,Yes,,THSPA,2010-03-13,USA,TX,Region 6 Division 3 Regional Meet
183855,Wayne Literal,M,SBD,Single-ply,,,T3,90.0,90,,,,,222.5,,,,,137.5,,,,,227.5,587.5,1,375.06,375.06,361.43,475.89,Yes,,USAPL,2002-12-07,USA,IN,Blacksmith Open Powerlifting & Bench Press Championships
464601,Keith Orcutt,M,SBD,Single-ply,,,Boys,106.41,109.7,,,,,113.4,,,,,70.31,,,,,124.74,308.44,8,183.46,183.46,175.96,254.45,Yes,,THSPA,2010-01-09,USA,TX,Academy Invitational
576867,Roy Brandtzæg,M,SBD,Single-ply,,,Open,58.0,60,,,,,160.0,,,,,110.0,,,,,175.0,445.0,1,391.67,391.67,382.27,494.1,Yes,Norway,NSF,2003-12-19,Norway,,Julestevne
1411731,Matthew Hambacher,M,BD,Raw,19.0,18-19,Amateur Teen,73.48,75,,,,,,,,,,120.2,,,,,215.46,335.66,1,242.66,252.37,234.84,,Yes,,RPS,2016-08-28,USA,NJ,Garden State Backdraft
266974,Josh Barrera,M,SBD,Single-ply,,,Boys,53.8,55.7,,,,,104.33,,,,,56.7,,,,,127.01,288.03,4,272.89,272.89,267.5,364.4,Yes,,THSPA,2011-02-26,USA,TX,Bexar County Barbender
305986,Joseph Lozano,M,SBD,Single-ply,,,Boys,66.13,67.1,,,,,147.42,,,,,83.91,,,,,167.83,399.16,8,312.91,312.91,303.72,410.96,Yes,,THSPA,2016-01-30,USA,TX,J. W. Nixon High School Powerlifting Championships
613316,Ed Fitzpatrick,M,B,Multi-ply,60.0,60-64,M5,107.0,110,,,,,,,,,,220.0,,,,,,220.0,1,130.62,175.03,125.25,567.93,,USA,WPC,2008-08-01,USA,IL,Amateur Worlds
1073071,Marie Coon,F,SBD,Single-ply,,,Girls,73.62,75,,,,,192.78,,,,,90.72,,,,,183.7,467.2,1,449.41,449.41,395.59,582.83,Yes,,THSWPA,2017-03-01,USA,TX,Region 4 Division 3 Championship
1269736,Mats Eriksson,M,D,Multi-ply,53.5,50-54,Pro Masters 50-54,89.2,90,,,,,,,,,,,-240.0,-240.0,-240.0,,,,DQ,,,,,,Sweden,WPA,2015-12-11,Poland,,European Bench Press & Deadlift Championships
829203,Hawkeye Fousek,M,SBD,Raw,18.0,18-19,Open,58.8,60,,,,,67.5,,,,,55.0,,,,,110.0,232.5,1,202.02,214.14,197.04,248.4,,,USPA,2018-02-24,USA,AL,Alabama State Championships
1356418,Renee Thames,F,SBD,Wraps,30.0,24-34,FOR,83.37,90,,,,,112.5,,,,,55.0,,,,,125.0,292.5,1,261.82,261.82,229.02,449.89,,,UPA,2017-03-04,USA,WA,Washington Spring Championship
1259640,Majella Hand,F,D,Raw,34.0,24-34,F-O,66.8,70,,,,,,,,,,,,,,,97.5,97.5,7,100.26,100.26,88.46,366.11,Yes,,IDFPF,2017-02-18,Ireland,,National Single Lifts
199089,Fiore Inglese,M,SBD,Single-ply,38.5,35-39,Open,100.0,100,,,,,285.0,,,,,165.0,,,,,287.5,737.5,1,448.83,448.83,431.36,550.63,Yes,Australia,PA,2001-04-07,Australia,VIC,Victorian Championships
883140,Amanda Isley,F,SBD,Wraps,31.0,24-34,Open,58.6,60,,,,,125.0,,,,,62.5,,,,,132.5,320.0,1,363.37,363.37,321.16,571.87,Yes,,USPA,2019-03-30,USA,NC,Drug Tested North Carolina State Championship
794630,Helge Laursen,M,SBD,Single-ply,37.5,35-39,Open,125.0,125,,,,,280.0,,,,,180.0,,,,,265.0,725.0,3,413.14,413.14,393.52,485.88,Yes,Denmark,NordicPF,1987-09-12,Denmark,,Men's Nordic Powerlifting Championships
539653,Oleg Kochurov,M,B,Raw,32.0,24-34,Open,118.3,125,,,,,,-160.0,160.0,175.0,,175.0,,,,,,175.0,7,100.95,100.95,96.41,569.49,,,NAP,2012-10-07,Russia,,Golden Tiger Classic
242604,Leigah Hollamby,F,SBD,Raw,,,F-C-Open,61.7,63,85.0,95.0,100.0,,100.0,52.5,-57.5,57.5,,57.5,112.5,122.5,130.0,,130.0,287.5,4,313.7,313.7,277.08,499.37,Yes,,EPA,2018-03-25,England,,SMPA Bitesize 7
792598,Elsa Marin Karlsson,F,B,Raw,17.5,18-19,Sub-Juniors,62.35,63,,,,,,82.5,90.5,95.5,,95.5,,,,,,95.5,1,103.37,109.58,91.29,759.46,Yes,Sweden,NordicPF,2018-11-21,Iceland,,Nordic Powerlifting & Bench Press Championships
609835,Isabel Rocha,F,SBD,Wraps,38.5,35-39,wsm,62.82,67.5,,,,,120.0,,,,,60.0,,,,,127.5,307.5,1,330.96,330.96,292.25,531.01,Yes,,NASA,2013-11-16,USA,TX,Masters Nationals & Texas Regional
25031,Viktor Khurudzhi,M,SBD,Single-ply,17.5,18-19,Open,73.6,75,235.0,242.5,-245.0,,242.5,140.0,145.0,147.5,,147.5,210.0,220.0,230.0,,230.0,620.0,4,447.7,474.56,433.25,561.69,Yes,Ukraine,UkrainePF,1993-02-18,Ukraine,,Ukrainian Powerlifting Championships
1014786,Kari Hyppönen,M,B,Single-ply,20.5,20-23,Under 23,74.25,75,,,,,,,,,,160.0,,,,,,160.0,4,114.82,117.11,111.09,562.17,Yes,,SVNL,2006-02-18,Finland,,Nuorten penkkipunnerruksen SM-kisat
1062955,Emylee Mejia,F,SBD,Single-ply,,,Girls,60.96,67.3,,,,,99.79,,,,,40.82,,,,,97.52,238.14,2,262.26,262.26,231.68,371.75,Yes,,THSWPA,2018-01-20,USA,TX,Magnolia Invitational
638761,B. Sakthi,M,SBD,Single-ply,,,Sub-Juniors,146.4,125+,,,,,150.0,,,,,62.5,,,,,170.0,382.5,1,212.36,212.36,200.82,262.07,Yes,India,CommonwealthPF,2009-12-09,India,MH,Commonwealth Powerlifting Championships
114255,David Pierce,M,SBD,Raw,29.5,24-34,Military,82.5,82.5,,,,,,,,,,,,,,,,,DQ,,,,,Yes,,AAU,1998-08-29,USA,CA,North American Powerlifting/BP
521270,Aiden Lopez,M,SBD,Single-ply,,,Boys,96.34,99.7,,,,,142.88,,,,,92.99,,,,,154.22,390.09,13,241.14,241.14,232.0,323.35,Yes,,THSPA,2011-01-15,USA,TX,Plainview Invitational
190519,Alex Konstantopoulos,M,B,Single-ply,,,Teen 3,100.0,100,,,,,,,,,,,,,,,,,DQ,,,,,Yes,,USAPL,1999-09-18,USA,IL,National Bench Press Championships
719913,Brianna Green,F,SBD,Raw,23.5,24-34,FR-O,63.3,72,100.0,110.0,112.5,,112.5,65.0,-72.5,-72.5,,65.0,125.0,137.5,-140.0,,137.5,315.0,4,337.08,337.08,297.63,542.48,Yes,,USAPL,2018-08-18,USA,NC,Southeast Regional
324933,Kevin Kanzaki,M,SBD,Single-ply,,,Boys,81.74,82.1,,,,,,,,,,,,,,,,,DQ,,,,,Yes,,THSPA,2014-02-01,USA,TX,North Forney Invitational
1060652,Destiney Thompson,F,SBD,Single-ply,,,Girls,70.94,75,,,,,120.2,,,,,65.77,,,,,127.01,312.98,6,308.54,308.54,271.88,431.33,Yes,,THSWPA,2016-02-27,USA,TX,Region 6 Division 3
721952,Jonnie Candito,M,SBD,Raw,25.0,24-34,MR-O,86.4,93,-182.5,182.5,210.0,,210.0,147.5,155.0,160.0,,160.0,277.5,292.5,-310.0,,292.5,662.5,2,432.18,432.18,416.84,649.67,Yes,USA,USAPL,2018-01-14,USA,TX,Winter Games of Texas
937531,Mindy Overton,F,SBD,Raw,,20-23,Juniors,87.0,90,,,,,158.76,,,,,68.04,,,,,161.03,387.83,1,340.09,340.09,296.51,584.6,,,SPF,2018-03-31,USA,AR,Little Rock Classic
57308,小沼 悠也,M,SBD,Raw,21.0,20-23,Open,59.0,59,,,,,,,,,,,,,,,,,NS,,,,,Yes,,JPA,2013-10-27,Japan,,Japanese Businessmen's Powerlifting Championships
718048,Kyle Coogan,M,SBD,Raw,21.5,20-23,MR-C,72.4,74,182.5,-200.0,200.0,,200.0,115.0,122.5,-132.5,,122.5,250.0,267.5,-277.5,,267.5,590.0,3,431.13,435.44,417.38,645.34,Yes,,USAPL,2016-04-14,USA,,Collegiate Nationals
139377,Kent Harriman,M,B,Single-ply,,,Open,82.5,82.5,,,,,,,,,,205.0,,,,,,205.0,1,137.33,137.33,132.58,628.33,,,USPF,1992-08-15,USA,FL,National Bench Press
1197850,Josefine Thunmarker,F,B,Single-ply,18.5,18-19,Juniors,65.55,67.5,,,,,,,,,,90.0,,,,,,90.0,1,93.83,97.59,82.81,529.81,Yes,Sweden,SSF,2008-11-15,Sweden,,BP SM
124319,J. Capello,M,SBD,Single-ply,,,Open,100.0,100,,,,,262.5,,,,,160.0,,,,,265.0,687.5,3,418.4,418.4,402.12,517.04,,USA,USPF,1995-05-06,USA,OR,Pepsi Region 8
850066,Edwin Lewis,M,SBD,Single-ply,58.0,55-59,Masters 50-59,88.72,90,,,,,205.0,,,,,115.0,,,,,182.5,502.49,2,323.17,417.21,311.52,418.6,,USA,USPF,2007-10-08,USA,CA,Muscle Beach Championship
63210,Abraham Zuniga,M,SBD,Raw,21.0,20-23,Juniors 20-23,80.1,82.5,,,,,210.0,,,,,142.5,,,,,265.0,617.5,1,421.23,429.66,406.9,631.74,Yes,,NORCAL,2017-03-26,USA,CA,Regionals
386730,Roy Goins,M,SBD,Single-ply,,,Boys,88.0,89.8,,,,,226.8,,,,,133.81,,,,,240.4,601.01,7,388.19,388.19,374.27,491.61,Yes,,THSPA,2018-03-03,USA,TX,Region 6 Division 1 Regional Championship
420390,Ir Perez,M,SBD,Single-ply,,,Boys,121.56,124.7,,,,,208.65,,,,,131.54,,,,,190.51,530.7,4,304.22,304.22,290.16,374.19,Yes,,THSPA,2011-01-29,USA,TX,Edna Invitational
309333,Kaleb Jacobs,M,SBD,Single-ply,,,Boys,128.82,124.7+,,,,,190.51,,,,,127.01,,,,,176.9,494.42,7,280.11,280.11,266.42,342.96,Yes,,THSPA,2019-02-12,USA,TX,4th Annual Pearland Meet
1346356,Brianna Kelley,F,B,Raw,17.0,16-17,Amateur Teen 16-17,59.65,60,,,,,,,,,,61.23,,,,,,61.23,1,68.57,74.06,60.59,519.74,Yes,,IPA,2016-04-16,USA,CT,Connecticut Ironman Push/Pull Showdown
919568,Jay Hollingsworth,M,SBD,Wraps,,,MO,108.4,110,60.0,,,,60.0,180.0,190.0,-200.0,,190.0,-325.0,345.0,362.5,-371.0,362.5,612.5,3,362.11,362.11,347.07,514.22,,England,GPC-GB,2015-05-03,England,,North London Qualifier
126427,Janice Moodie,M,SBD,Multi-ply,,,M1,140.0,140,280.0,300.0,-310.0,,300.0,200.0,210.0,217.5,,217.5,270.0,285.0,300.0,,300.0,817.5,2,456.82,456.82,432.79,514.24,,South Africa,WPC,1996-11-07,South Africa,,Worlds
912684,K. Maurer,F,B,Single-ply,17.5,18-19,Teen,48.7,52,,,,,,40.0,-45.0,-45.0,,40.0,,,,,,40.0,3,52.41,55.56,46.61,382.57,Yes,,KPF,2012-07-01,Kazakhstan,,Kazakhstan Bench Press Championships
1365227,László Bugyi,M,B,Raw,52.0,50-54,M-M3,98.6,100,,,,,,160.0,-171.0,-171.0,,160.0,,,,,,160.0,2,97.93,114.09,94.16,580.29,,Hungary,GPA,2016-10-20,Hungary,,European Cup
1032448,Naveen Sachdev,M,B,Single-ply,24.5,24-34,Open,108.9,110,,,,,,200.0,207.5,215.0,,215.0,,,,,,215.0,9,126.92,126.92,121.63,553.26,Yes,India,IPF,2001-12-07,New Zealand,CAN,World Bench Press Championships
827749,Bruce Cochran,M,D,Single-ply,46.0,45-49,Masters 45-49,81.37,82.5,,,,,,,,,,,,,,,155.0,155.0,1,104.71,111.83,101.11,346.76,,,USPA,2012-06-29,USA,CA,National PL BP DL Championship
367868,Coy Combs,M,SBD,Single-ply,,,Boys,127.37,124.7+,,,,,272.16,,,,,133.81,,,,,240.4,646.37,4,366.97,366.97,349.23,434.98,Yes,,THSPA,2016-02-10,USA,TX,Sting Invitational
258204,Esdras Rodriguez,M,SBD,Single-ply,,,Boys,62.41,67.1,,,,,154.22,,,,,79.38,,,,,154.22,387.82,5,319.32,319.32,310.6,417.21,Yes,,THSPA,2013-01-26,USA,TX,Highland Park Invitational Meet
416697,Ray Knighton,M,SBD,Single-ply,,,Boys,174.63,124.7+,,,,,158.76,,,,,92.99,,,,,147.42,399.16,10,215.87,215.87,202.02,252.89,Yes,,THSPA,2010-02-13,USA,TX,Clyde High School Powerlifting
835460,Mike Jones #11,M,SBD,Single-ply,,,Frosh/Soph,75.0,75,,,,,124.74,,,,,83.91,,,,,156.49,365.14,3,260.18,260.18,251.68,352.28,,,USPF,2003-04-26,USA,CA,Kern County High School Powerlifting Championship
715020,Roger Gehrt,M,B,Raw,54.5,50-54,MR-G,104.25,105,,,,,,185.0,190.5,-192.5,,190.5,,,,,,190.5,G,114.12,137.4,109.54,667.45,Yes,USA,USAPL,2019-01-19,USA,MN,Minnesota State Bench Press Championships
